Board UID,7.21E+21,,,,,,,,,,,,,,,,,,,,,,,
Date-Time,ax[0](mg),ay[0](mg),az[0](mg),gx[0](dps),gy[0](dps),gz[0](dps),mx[0](uT),my[0](uT),mz[0](uT),Yaw[0](deg),Pitch[0](deg),Roll[0](deg),ax[1](mg),ay[1](mg),az[1](mg),gx[1](dps),gy[1](dps),gz[1](dps),mx[1](uT),my[1](uT),mz[1](uT),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
12:26:54 AM,-233,915.1,264.3,35.9,-36,-9.2,-7.2,39.7,-33,48.66,68.52,15.6,-376.9,827.3,-274.6,8.6,-31.6,26.6,33,23.6,29.4,347.42,53.22,120.52
12:26:55 AM,140.6,398.1,-113.3,27.5,-6.7,10.6,-9.8,42.3,-28.2,49.52,78.24,13.14,-267.1,265.3,81.8,-22,-45.2,-6.9,35.1,23.6,25.8,341.04,55.5,107.9
12:26:56 AM,-119.8,964.3,307.9,-37,-5.5,-54.4,-6.9,44.6,-26.4,53.94,78.32,17.66,-573.7,749.3,-256.5,21.1,6.7,60.5,35.4,25.2,24,339.9,55.98,105.32
12:26:57 AM,-248.4,1871.5,47,3.9,48,9.6,-1.7,42.7,-29.7,69.22,74.34,33.3,-727.1,1673.5,-394.3,-32.6,29,-45,32,26.9,26.7,346.28,57.92,113.2
12:26:58 AM,-460.2,737.9,240.9,-8.4,-39.4,27,-2.1,43.7,-28.7,69.54,72.68,38.92,-150.1,729.3,-288.6,11.5,-36.7,-17.9,32,26.6,27.5,342.54,58.58,114.32
12:26:59 AM,-406.9,923.3,518.5,-25.1,72.2,47.3,-3.5,42.9,-30.3,58.98,73.34,29.24,-408.2,854.2,-515.3,-30.8,67.4,-51.9,32.6,25.7,27.6,336.92,56.92,111.18
12:27:00 AM,-102.4,604.9,92.2,-0.7,29.4,91.2,-6,41.7,-31.4,43.48,73.24,17.8,-329.3,510.6,-57.8,-25.5,34.8,-60.2,34.5,23.4,28.2,329.38,52.7,108.8
12:27:01 AM,-105.3,630.7,242.5,-21.1,64.6,-23.1,-5.1,40.5,-33,34.34,74.28,15.76,-466.2,507.3,-164.5,-17.4,13.2,-38.1,34.4,23.4,29.4,320.76,51.06,104.08
12:27:02 AM,71.2,1135.9,227,-4.7,-11.7,29.8,-4.7,39.6,-35.4,17.96,73.44,0.62,-922.6,848.3,-115.5,-17.1,-30,-25.8,35.1,21.3,30.6,317.56,46.52,102.36
12:27:03 AM,-360.3,1158.1,1024.2,-35.5,-20.7,-45.9,-7.5,39.3,-34.5,14.12,73.3,-6.76,-886.8,961.7,-822.7,47.1,2.7,26.7,37.8,19.7,27.2,317.44,43.52,99.18
12:27:04 AM,-158.6,1086.8,478.8,26.6,-92.7,-32.1,-7.1,40.7,-33.6,38.76,68.36,9.26,-707.8,864.2,-379.4,24.8,-66.4,25.9,38.9,20.1,26.7,331.6,46.98,106.12
12:27:05 AM,-153.7,671.3,-34.8,52.2,-19.2,25,-10.8,42.7,-29.6,54.04,73.22,17.78,-342.3,629.1,39.8,-8.6,-43.6,-11.6,41.2,20.3,22.1,333.3,49.28,100.9
12:27:06 AM,159.3,349,-21.5,28.9,-10.1,-24.5,-12.6,44.9,-25.7,55.18,82.8,16.82,-295.4,128.1,91.7,8.6,-28.8,20.5,43.2,19.7,17.6,325.8,48.46,87.14
12:27:07 AM,1.5,1184.1,187.3,-35.1,10.7,-125.9,-8.3,46.2,-24.3,69.78,79.96,28.3,-843.8,815.1,-120,24.6,23.7,99.1,42.3,22.5,17.4,331.14,51.88,90.28
12:27:08 AM,-727.9,1677.9,176.4,35.9,42.8,19.1,-2,46.8,-25.7,98.22,75.96,57.66,-770,1669.9,-15.9,-50.5,-6.1,-3.1,39.2,27.5,16.2,327.48,56.98,86.42
12:27:09 AM,-415.5,728.3,-63.9,6.7,-32.1,52.9,-3.8,47.4,-23.1,104.9,75.4,65.64,-45.5,705.8,118.2,-33.4,35.9,42.6,39.2,29.6,13.7,321.76,60.86,82.32
12:27:10 AM,-528.4,978.6,541.7,-111.7,107.5,56.9,-4.4,45.3,-27,80.74,72.68,48.82,-456.2,997,-477.3,24.5,121.1,-48.1,36,29,19.5,323.7,62.16,94.42
12:27:11 AM,51.2,587.6,172.8,-26.5,13.1,106.6,-7.5,41.1,-31.5,40.66,70.04,13.74,-426.3,331.5,-42.6,-21.6,32.1,-109.1,37.5,23.7,24.3,321.92,51.64,100.42
12:27:12 AM,23.4,673.9,113.7,-36,72,-14.5,-10.4,39,-33.9,13.82,71.36,-7.72,-550.3,536.5,5,19.6,73.3,8.7,37.8,20.3,27,314.44,44.48,96.9
12:27:13 AM,-274,1305.4,342.6,-10.5,25.2,-41.4,-5,38.4,-34.5,34.4,73.32,17.34,-723.5,1006.7,-239.2,0,5,38,34.5,21.5,28.7,314.44,48.16,99.12
12:27:14 AM,-498.1,984.9,1128,-46.6,-6.7,14.6,-3.9,36.3,-36.9,32.28,68.5,14.12,-680.8,901.9,-915.2,60.6,46.5,1.9,33.3,20.6,31.4,320.24,47.3,107.44
12:27:15 AM,-191.4,1112.3,417.7,1.1,-32.3,-64.9,-6,35.6,-38.1,41.54,63.42,15.06,-611.3,961.2,-366.4,26.5,-25.8,57.7,33.2,19.4,32.2,334.48,49.26,117
12:27:16 AM,-228.3,696.3,215.3,40.1,-18.5,24.5,-5.1,36.9,-36.5,58.12,66.36,29.14,-315.7,666.1,-141.8,-24.5,-23.8,-6.5,32.9,20.9,30.8,338.24,53.2,118.46
12:27:17 AM,51.1,207.1,4.3,57.3,38.6,19.9,-7.7,39.6,-33.3,52.46,77.98,25.68,-245.2,194,26,-50.2,-5.2,-17.2,35.6,21.6,27.6,320.54,53.58,98.2
12:27:18 AM,-51.5,1199.1,283,-30.4,-9.1,-119.3,-2.9,41.2,-32.2,61.96,73.16,35.82,-821.7,902.9,-188.2,29.9,2.8,102.9,34.4,23.9,27.3,324.38,56.42,102.5
12:27:19 AM,-711.8,1419.3,407.2,0.5,85.5,59.3,2.4,38.1,-33.5,66.72,71.62,42.42,-519.9,1559.5,-518.1,-45.3,62.5,-28.9,30.8,25.5,30.5,327.08,57.78,107.5
12:27:20 AM,-359.4,726.8,-104,17.8,20.4,28,0.6,40.7,-32.6,69.2,72.34,48.1,-116.6,866,-10.6,-46.8,-9.2,-15,31.8,26.6,28.1,319.46,60.28,101.86
12:27:21 AM,-281.9,909.6,443.5,-73.4,83.9,46.6,3,38.7,-34.4,53.16,68.18,39.9,-527.5,814.8,-414.6,2.2,100.8,-54.7,29.7,27.2,31.1,318.32,58.46,110.02
12:27:22 AM,0,407.9,114.9,-6.7,42.3,78.5,1.8,37.2,-35.6,19.8,68.14,12.68,-312.7,271.4,-40.9,-43.4,20.2,-69.4,30.2,25.4,32.4,307.62,50,105.8
12:27:23 AM,-156.2,858.3,307.3,-29.2,30.3,-35.3,2,36.6,-36.6,14.04,68.72,10.8,-575,671.9,-202.5,21.7,20.6,15.2,30,23.9,33,303.44,46.6,104.4
12:27:24 AM,-178.2,1638.7,368.7,11.8,-11.6,7.3,5.1,35.9,-37.7,26.46,70.1,23.06,-1069.4,1206.3,-187.9,17.1,-19.6,-19.9,29.4,24.2,33.5,304.98,48.48,104.52
12:27:25 AM,-401.1,547.8,958.1,0.6,-74.2,-41.1,3.5,35.4,-38.1,20.18,66.4,15.74,-514.5,545.5,-834.1,70.5,-60.7,53.8,29.7,22.2,34.8,312.02,46.12,111.54
12:27:26 AM,-342.3,1051.7,371.1,33.2,-39.7,-38.1,2.6,37.1,-36.2,38.98,66.06,25.84,-514.9,916.5,-348.9,23.7,-48.2,48,31.1,23.4,32.4,322.72,50.74,113.34
12:27:27 AM,-75.6,426.7,-38.5,29.6,-31.8,27.5,1.1,39.5,-35.1,53.34,70.3,36.2,-207.5,379.4,49,-24.5,-41.9,-8.7,32.2,24.3,30.2,323.56,54.52,109.28
12:27:28 AM,-123.9,691,220.5,-21.4,-3.1,-79.1,0.3,41.1,-33.5,56.92,73.66,37.72,-416.6,526.9,-118.5,34.2,8.5,71.3,33,25.4,28.2,318.3,55.88,100.82
12:27:29 AM,-301.2,1765.2,423.5,-23,18.4,-63.4,6.3,39.3,-34.4,64.14,68.2,42.54,-899.6,1372.7,-230.5,9.7,15.1,34,29.4,29.1,29.4,326.78,61.66,108.34
12:27:30 AM,-1094.5,992.3,762.9,24.1,-7.8,57.5,7.7,39.5,-33.6,63.1,68.98,45.94,-315.7,1211.5,-641.8,-43.1,9.3,-13.6,28.2,29.9,29.4,321.86,60.68,107.54
12:27:31 AM,-228.6,1104.6,155.7,-22.3,53.3,22,2,42.3,-30.8,72.12,73.32,51.14,-384.1,889.1,-92.2,-46.9,33.2,-21.7,31.4,30.5,25.8,312.6,61.78,97.3
12:27:32 AM,-196.4,624,325.6,-12.9,61.2,82.5,3.6,40.5,-33.9,42.94,68.16,30.7,-488.2,589,-308,-30.5,50.9,-75.8,30,28.8,29.6,313.6,56.84,106.34
12:27:33 AM,4.9,477,156.2,6,-2.5,45.7,0.8,40.2,-33.6,16.4,65.54,6.78,-444.4,347.4,-29.5,13.4,-1.2,-35.4,32.6,25.1,29.4,307.58,46.28,103.52
12:27:34 AM,-129,1067.9,-25.6,-57.1,-25,-28.8,-0.2,39.3,-35.7,17.14,67.2,5.6,-689.1,926.7,116.1,32.6,-1.7,12.4,33.6,23.7,30.3,308.16,45.54,101.38
12:27:35 AM,-58.6,1394.9,604,-71.5,-19.2,22.6,0,37.8,-36.5,19.34,68.04,6.88,-970.9,915.5,-425.7,23,9.9,-26.5,33.3,22.7,31.4,311.12,45.5,103.84
12:27:36 AM,85.6,809.3,451.2,8.8,-85.9,-114.6,-3,36.9,-37.5,24.38,61.86,4.58,-648.2,544.6,-424.1,72,-74.1,106.6,34.1,20.4,31.1,324.36,45.26,111.62
12:27:37 AM,-343.7,841.5,338.4,15.4,-22.1,-50.3,-1.5,36.9,-36.7,49.88,61.34,23.34,-385,847.7,-364.7,37.9,-24.9,59.9,33.2,21.9,30.9,339.64,51.28,119.7
12:27:38 AM,-43.1,434.9,-124.1,25.4,4.5,22.9,-1.5,38.7,-34.2,59.92,67.02,31.26,-175.3,330.2,96,-26.1,-21.4,-11.5,33.3,23.7,29.3,337.56,55.16,113.32
12:27:39 AM,-263.8,893.9,406.4,2.8,50.8,-42.9,0.5,39.7,-33,61.72,68.96,35.78,-535.4,737.9,-295.5,-12.9,30.5,46.9,32.1,25.1,28.8,331.72,57.8,108.96
12:27:40 AM,-249.2,1909.6,337.3,-35.1,53.8,-24.4,6.3,38.6,-33.6,65.48,66.52,42.1,-1134.4,1486.1,-227.8,-12.8,49.5,-17.1,28.7,28.1,29.6,331.94,60.14,112.3
12:27:41 AM,-678.9,758.6,569,32.2,-1.3,106.4,6.8,40.8,-29.6,60.14,71.44,46.4,-264,683.9,-433.3,-87.6,-38.7,-49.9,28.5,30.5,27.8,315.88,58.86,102.86
12:27:42 AM,-506.5,1282.5,349.2,-37.4,63.4,-60.8,4.7,43.1,-28.5,68.42,72,55.56,-442.7,1114.9,-310.7,40.8,64.1,42.2,31.5,31.5,22.1,308.6,60.94,93.68
12:27:43 AM,50.5,601.7,329,-12.8,-22,48.9,7.7,38.6,-33.9,46.3,61.44,35.06,-591.5,462.6,-256.1,20.2,-3.4,-62.4,28.2,28.7,29.7,325.54,56.84,115.78
12:27:44 AM,12.8,550.3,79.1,-25.5,-39,3.3,1.7,39,-33,25.44,66,10.42,-443.4,405.3,35.1,37.9,-13.3,-8.9,33.2,24.3,28.7,318.2,46,106.78
12:27:45 AM,-334.7,957.9,141.7,-30,-26.9,-78.8,1.1,36.9,-36.6,39.52,64.88,20.92,-535,951.1,-94.2,54.2,-26,62.4,32.7,23.4,30.9,325.52,50.24,109.42
12:27:46 AM,-32.1,1473.3,502.2,-26,-39.1,85.2,2,37.4,-35.9,44.54,68.32,23.6,-1046.6,860.1,-334.9,42.2,-16.3,-110.4,32.9,22.7,30.5,328.56,49.98,109.04
12:27:47 AM,-399.9,284.1,866.9,3,-127.3,-81.3,-4.5,35.4,-38.1,30.36,62.1,5,-329.5,340.3,-793.6,116.3,-85.8,97.9,35.2,16.2,32.2,338.12,42.06,117.14
12:27:48 AM,-570.1,1318.5,334.6,73.9,-54.8,-62.5,-3.6,37.8,-34.8,65.64,61.88,28.8,-441.9,1279.3,-454.1,7.7,-82.8,75.2,36.5,20.1,27.8,356.88,50.78,122.36
12:27:49 AM,-218.3,733.3,-172.1,38.2,-26,57.8,-5.7,42.6,-29.3,80,70.5,40.14,-229.1,645.3,188.3,-12.5,-47.7,-46.4,39.9,21.6,21.6,350.96,56.14,109.58
12:27:50 AM,-166,477.9,179.5,-17.8,18.8,-14.6,-7.4,42.9,-28.5,86.56,73.98,48.22,-287,406.6,-108.7,0.7,27.8,16.9,40.4,20.7,20.3,342.18,57.14,100.72
12:27:51 AM,-192,1339.6,389.6,-37.5,31.5,-59.9,-4.1,42.5,-30.2,77.64,68.78,38.94,-869.6,992.6,-245.2,14.8,42.2,29.5,38.6,21.6,23.1,346.82,58.3,108.06
12:27:52 AM,-1094.1,1239.2,510.9,53.9,63.4,32.5,-1.4,42.2,-29.4,78.94,70.54,43.98,-558.1,1563.2,-511.8,-93.3,-3.5,13.8,36.9,22.2,23,340.9,57.28,104.7
12:27:53 AM,-250.6,575.9,50.5,49.6,-6.7,32.1,-3.9,44.4,-25.4,97.54,73.62,62.36,-238.4,565.7,-75.5,-54.5,-54.4,-5.7,39,24.8,17,328.92,59,89.52
12:27:54 AM,-291.3,859.8,575.7,-11.7,5,-2.2,-2.7,46.1,-24,91.28,72.66,56.3,-639,695.3,-421.6,15.9,6.8,6.9,39.9,26.3,15,329.94,59.46,91.18
12:27:55 AM,-92.6,623,42.9,-3.3,-78.4,-11.8,-4.4,45.9,-23,81.28,72.56,40.1,-372.8,441.2,81.1,52,-61.7,-6.1,40.7,24.8,13.1,337.82,55.84,93.48
12:27:56 AM,-561,1187.7,251.4,-51.6,-121.6,-42.9,-6,45.7,-24,96.78,69.72,46.58,-602.8,1057.9,-52.2,122,-65.9,1.3,42.2,23.9,12.2,350.22,56.66,96.66
12:27:57 AM,-661.1,935.6,505.6,26,-160.9,6,-10.1,44.9,-24.3,104.12,66.02,37.72,-651.1,856.5,-172.6,70,-135.5,-68.7,45.6,17.9,6,5.72,50.8,94.26
12:27:58 AM,-290.8,1004.1,243.5,24.1,-68.2,-22.5,-15.8,45.2,-20.1,110.92,69.18,31.36,-697.8,924.6,-13.9,48.3,-62.2,13.7,47.4,12.6,-2,15.68,47.58,89.56
12:27:59 AM,-300.2,1132,199.8,26.1,-34.1,-3.2,-14.4,46.5,-16.1,129.96,66.24,43.9,-716.8,984.8,65,7,-42.6,7.6,46.8,14.4,-3.9,24.78,51.22,92.94
12:28:00 AM,-157.6,967.5,253.1,19.4,60.1,55.8,-18.2,46.8,-14.6,123.88,75.36,39.76,-688,686.4,29.7,-64.6,18.2,-20.4,46.1,12.9,-7.1,14.16,47.46,81.9
12:28:01 AM,-85.6,629.8,208.7,-16.3,64.7,21.7,-18.9,45.2,-15.6,105.78,73.06,26.32,-489.7,435.2,-5,-35.6,53.7,-1.2,47.4,11.4,-5.4,9.76,45.42,84.1
12:28:02 AM,-81.8,698.2,45.6,-14.3,83.4,-3.6,-18.2,44.6,-17.9,101.56,75.04,28.84,-475.8,510,129.9,-42.9,62.7,35,47.2,11.6,-2.2,2.58,45.86,83.92
12:28:03 AM,-316.8,1033.3,131.4,-11.9,109.8,-25.4,-14.4,43.4,-20.6,113.66,74.7,50.52,-607.7,897.7,67.8,-60,73.8,47.4,46.1,14.3,2.1,352.98,50.34,83.18
12:28:04 AM,-579.6,1438.9,242.5,-10.4,143.3,-2.8,-9.2,44,-22.7,125.58,70.66,73.96,-782.4,1313.1,-35.9,-96.4,90.9,40.1,43.7,18.6,6.3,339.82,55.58,80.64
12:28:05 AM,-428.6,1178.3,227.8,-19.9,137.1,58.3,-6,42.7,-24.5,108.38,70.98,68,-660.8,1016.1,-96,-106.5,100.2,-24.9,43.1,19.5,9.3,326.4,54.4,80.28
12:28:06 AM,-165.3,447.1,45.6,-11.6,129.9,61.9,-5.6,40.8,-27.5,84.02,71.34,54.64,-427.9,480.6,-45.1,-92.3,108.2,-39.6,42.3,18,14,313.36,49.28,81.96
12:28:07 AM,-111.1,412.6,127.9,-61.2,100.3,10.4,-3.6,39.3,-30.2,59.84,74.24,40.86,-304,239.2,-48.6,-27.9,128.9,-7.6,39.9,17.4,19.5,304.8,43.66,87.8
12:28:08 AM,-104.7,1316.6,191.4,-58.8,28,-28.1,1.2,33.7,-35.2,41.86,64.1,26.84,-986.6,929.1,66.4,2.3,52.6,1.7,33.9,17.1,27.3,306.46,42.98,99.94
12:28:09 AM,-289.4,1395.6,579.3,-20.9,17.6,49.6,0.5,31.8,-35.7,35.2,67.48,20.42,-1069,1069.8,-379.4,-7.6,24,-47.5,34.4,14.7,27.5,303.26,38.38,96.64
12:28:10 AM,-207.8,607.4,422.3,4.5,-24.3,-61.2,-0.5,31.2,-36.2,35.8,60.94,19.28,-602.6,614.1,-320,36,-31.2,83.1,35,14.6,27.3,310.4,39.74,102.7
12:28:11 AM,-301.9,810,183.4,57.4,9.9,19,1.5,34.1,-33.6,53.3,65.14,34.04,-457.3,716,-63,-34.7,-39,4.4,34.8,18.5,24.8,311.2,46.28,98.6
12:28:12 AM,-65.8,285.3,47,66.6,-9.9,17.2,0.3,36.9,-30.2,66.52,73.7,47.62,-244.4,218.3,14.9,-35.4,-57.7,-19.4,37.1,19.4,20.7,303.76,45.4,87.64
12:28:13 AM,-164.6,736.1,-18.4,-23.4,-27.2,-86.8,1.4,38,-29.4,68.4,72.42,44.86,-640.7,721.3,187,36.7,-14.9,103.7,36.2,21.6,20,304.98,47.64,85.74
12:28:14 AM,-443.3,1667.5,55.1,8.7,29,23.5,6.9,36,-29.7,81.46,69.18,57.7,-1035.1,1428.1,228.8,-39.9,5.3,-36.8,31.7,26.7,20.6,305.4,53.8,85.94
12:28:15 AM,-572.5,717.1,-40.4,11.9,-28.8,82.5,5.1,38.9,-28.1,84.96,73.36,65.46,-184,861,62.2,-64.5,-37.5,-10.4,32.7,28.2,18,297.02,53.8,79.32
12:28:16 AM,-688.7,1068.8,372.8,-95.5,92.9,8.7,7.1,39.3,-27.9,84.28,71.3,71.98,-508.1,1067.1,-194,15.6,122.6,-5.5,32.6,29.1,18.5,289.2,56.12,77.78
12:28:17 AM,-26.9,406.7,161.8,-47.9,59.8,67.7,8.9,35.9,-30.6,44.4,71.1,39.78,-374.7,213,-36.5,-26,76.2,-68.6,30,27.3,24.3,292.72,50.52,91.62
12:28:18 AM,-153.5,689.6,354.9,-73.6,54.1,21.2,9.2,34.1,-33.7,14.4,68,15.72,-583.9,468.4,-169.3,17.8,87.2,-23.9,28.5,25.4,28.5,291.02,42.38,98.28
12:28:19 AM,-446.8,1627.3,183.1,43.8,22,-23.4,12.3,31.8,-35.7,22.82,65.08,27.54,-1061.2,1378.4,65.3,-8.8,-8.5,10.7,26.6,25.1,31.2,291.3,44.56,100.42
12:28:20 AM,-579,853,1176,-24.4,12.8,-12.4,12.3,32.4,-34.8,24,65.38,30.02,-744.9,612,-797.3,48.5,1.5,53.8,27.2,25.2,30.6,292.6,44.66,101.58
12:28:21 AM,-413.1,1076.2,495.7,80,-25.3,-60.5,13.7,30.8,-34.5,35,59.86,35.72,-668.8,870.3,-328.5,-7.2,-80.5,70.2,25.5,26.9,31.4,304.16,51.48,106.54
12:28:22 AM,-307,669.5,215.5,45.8,-43.4,17.8,14,32.6,-33,49.02,61.62,44.6,-343.1,579.7,-120.7,0.9,-45.6,0.9,27,28.5,28.8,309.04,55.18,105.16
12:28:23 AM,-68.4,489.2,25.6,45.3,-59.1,-15.2,9.5,36.5,-31.2,62.08,68.2,50.12,-284.3,387.3,80.8,-11.2,-23.8,31.5,29,28.8,26.6,302.66,56.08,93.94
12:28:24 AM,-333.2,1200.7,37.3,16.3,33.7,-52.1,11,37.2,-29.9,80.16,69.12,66.12,-603,1162,67.4,-12.7,24,61.7,25.7,31.7,25.1,298.04,62.76,88.34
12:28:25 AM,-960,1338,473.4,47.8,68.4,79,13.4,37.5,-28.4,81.36,67,72.14,-522,1584.7,-255.5,-66.5,26,-18.9,23.6,33.9,24.6,292.02,64.08,86.26
12:28:26 AM,-456.3,908.3,-203.7,-26.3,133.5,12.4,9,40.2,-27.3,83.82,72.92,79.86,-204.1,1054.5,145.8,-28.6,86,-30,27.3,34.8,19.7,274.58,61.04,70.34
12:28:27 AM,-241.4,553,338.1,-44.7,81.4,40.9,14.1,37.4,-28.5,56,68.72,62.78,-400.5,502.1,-234.4,-21.1,81.7,-46.9,24.9,33.2,24.5,279.94,58.6,87.82
12:28:28 AM,57.6,639.6,35.1,-48,68.1,67.8,12.6,38.4,-28.4,24.16,73.78,36.78,-487,321.5,55.6,-21,73.9,-49.9,25.8,32,26,276.88,47.1,91.1
12:28:29 AM,-206.7,1147.7,193.6,-45.4,20,6.6,13.1,36.9,-30.2,3.34,72.64,21.02,-842.3,777,16.5,7.9,18.8,-12.1,24.3,30.3,28.4,276.08,43.5,95.64
12:28:30 AM,60,1463.1,178.2,-0.9,-20.2,13.5,13.1,35.1,-31.7,5.68,72.98,22.32,-1094.2,971.5,35.7,32.2,3.7,-31.6,24.5,28.7,29.9,278.58,44.22,96.68
12:28:31 AM,-320.6,544.2,774,3.7,-69.2,-63.7,10.5,35,-32.4,7.1,68.94,20.44,-531.9,447.6,-581.8,78.6,-50.3,76.2,25.1,26.7,30.8,286.42,44.22,101.28
12:28:32 AM,-461.8,1020,293.5,15.9,-8.3,-58.6,14,33.2,-32.7,34.54,63.52,42.1,-449.3,976.3,-245,15.6,-33.7,55.4,22.8,28.2,30.6,300.44,54.3,108.38
12:28:33 AM,-166.5,414.6,-49.8,37.4,20.4,52.9,13.5,34.7,-30.5,46.74,68.1,54.66,-150.6,423.8,33.7,-56.4,-17.9,-42,23.7,29.3,28.8,296.26,57.42,102.24
12:28:34 AM,-138,592.1,-21,20.6,36.1,-13.1,14.1,35.2,-29.6,51.06,70.26,59.12,-406.6,542.7,88.5,-25.5,1,-1.8,26.6,29.7,25.1,284.3,54.22,88.86
12:28:35 AM,-268.4,1550.9,156.5,-61.6,36.8,-55.1,17.4,32.9,-30.6,44.18,66.94,54.32,-1047.7,1130.3,123.5,17.3,67.7,24.7,24.2,31.1,27.2,284.52,55.26,92.44
12:28:36 AM,-720.5,1163.6,240.8,25.6,89.3,56,19.8,31.5,-29.6,45.2,68.5,60.2,-602.4,1348.5,-277.9,-101.6,46.4,22.5,22.7,32,26.9,277.38,54.7,89.14
12:28:37 AM,-351.1,772.1,-18,-26,45.7,11.8,19.5,34.2,-26.9,50.56,67.36,67.72,-193.7,776.3,82.3,-42.1,41.2,4.1,18.9,37.2,23,262.9,61.4,80.22
12:28:38 AM,-585.2,792.9,309.5,-207.2,125.2,102,20,31.4,-28.8,10.38,64,42.64,-317,777.9,-296.1,49.6,246,-101.4,15.6,35,28.2,267.3,54.98,103.44
12:28:39 AM,-32.8,26.8,-49,-195.4,40.5,75.9,20.1,23.3,-35.9,338.88,46.2,25.68,-106.1,124.1,-87.7,101,161.8,-137.4,10.4,26.7,37.4,270.78,36.82,129.82
12:28:40 AM,-29.2,9.6,1011.2,38.9,42.5,25.6,22.1,17.1,-37.5,326.06,36.24,21.32,-402.8,-6.3,-980.1,-51.5,-1.5,-19.5,7.2,23.1,41,266.68,26.34,137.98
12:28:41 AM,62.9,-1982.9,878.9,286.7,-164.9,15.3,22.8,22.2,-34.4,338.3,43.7,24.86,-1961.9,1075.8,-105.8,-78.6,-286.7,43.1,9.5,28.5,36.3,268.02,36,125.58
12:28:42 AM,-459.9,525.6,1020.2,30.3,30,19.9,21.8,26.7,-31.7,335.52,50.62,21.58,-577.4,533.1,-692.2,-29.1,7.7,82.7,12.9,31.4,33.2,267.92,41.12,118.36
12:28:43 AM,-297.5,1352.9,287.7,-186.2,3.4,-10.3,19.7,26.3,-33.2,332.96,47.96,14.8,-501,1014.1,-411.9,151.3,160.5,-72.7,13.7,29.7,34.4,273.62,35.88,123.46
12:28:44 AM,-305.1,761,139.3,-286.7,31.6,82.8,20.7,15.6,-38.9,323.9,32.58,15.42,-296.2,549.9,-240.4,180.9,243.4,-187.1,5,20.1,41.2,275.34,25.76,142.7
12:28:45 AM,-135.1,-535.8,148.4,-139.6,83.8,143.6,24,-0.8,-38.1,307.92,11.92,16.46,160.7,-136.8,-303.8,3.5,127.6,-159.6,-7.7,11.3,45.2,265.54,9.18,159.56
12:28:46 AM,-197.6,176.5,1194.5,-56.4,69.4,-39.9,28.8,-1.4,-34.7,304.42,4.74,23.1,-159.7,31.6,-1253.2,4.8,82.6,32.6,-12.9,15,42.7,263.44,9.3,170.46
12:28:47 AM,-762.4,518.7,1464.9,6.4,97.1,-3.9,32.1,-0.6,-30.8,304.88,7.18,26.96,-206.1,657,-1549.5,-79.7,52.4,21.8,-15.6,18.3,39.9,264.14,15.78,172.96
12:28:48 AM,-353.5,344.9,406.2,186.7,-208.2,82.4,32,3.2,-31.8,306.76,19.12,24.08,-350.6,523.1,-537.2,-25.7,-286.7,-21.9,-8.7,20.3,40.7,262.66,21.54,157.5
12:28:49 AM,118.8,447.3,-71.9,286.7,-186.6,110.5,18,28.4,-32.7,300.34,48.16,0.18,-545,324,-160.1,-200.6,-286.7,51.4,20,29.1,29.3,249.62,33.42,119.18
12:28:50 AM,519.7,1240.7,-70.9,-150.2,-38.3,-134.2,15.3,43.8,-12.5,311.78,73.78,0.94,-601.4,606.4,201.8,101.8,20.1,59.6,26.1,37.1,12.8,249.08,44.18,99.86
12:28:51 AM,14,926.7,-53.7,-65.6,-34,-54.5,16.8,39.9,-18.8,315.7,68.06,5.34,-725.8,728.3,227,30.6,8,30.2,24.5,37.1,16.1,244.28,43.58,97.74
12:28:52 AM,-256.3,1044.7,130.5,-61.3,-17.9,-91.7,20.4,35.7,-23.4,334.38,65.42,19.46,-816.5,1009.1,192.9,83.9,3.7,93.1,20,38,19.1,247.78,49.34,95.68
12:28:53 AM,-310.9,1151.3,499.2,-36.5,-62.7,-44.6,23.3,30,-27,351.64,60.66,30.86,-830.5,946.2,-193.2,85.8,-31.9,31.1,16.2,36,25.4,264.78,52.68,106.72
12:28:54 AM,-479.8,1043,249.6,3.2,46.8,21.1,22.8,28.5,-28.8,359.32,61.56,35.46,-390,1043,-138.8,-23.6,36.9,-2.9,15.3,35.2,26.6,269.12,55.82,107.5
12:28:55 AM,49.3,371.1,-64.9,-31.5,57.7,49,23.4,29.1,-27,353,62.12,37.68,-353.7,366.7,146.8,-17.5,67.1,-85,14.7,35.1,27.9,263.94,53.96,110.62
12:28:56 AM,-85.2,613.1,292.3,-43.1,-2.8,-4.8,23,32.6,-24.9,332.8,65.98,24.64,-577.3,411.8,-179.1,-26.6,12.9,14.4,17,35.4,25.5,249.88,45,103.14
12:28:57 AM,-284.6,1324.9,458.6,-65.8,-41.8,-63.4,24.8,31.1,-24.5,332.54,65.32,22.14,-931.8,952.9,-71.2,25.5,-2.3,32,14.7,37.1,24,248.5,45.54,99.78
12:28:58 AM,-586.5,1274.4,310.7,63.6,14.4,46.5,25.8,28.4,-26.1,345.4,65.26,33.3,-632.9,1222.4,-92.4,-32.5,-19.1,0.1,13.1,37.2,24.8,250.7,51.24,99.26
12:28:59 AM,-61.4,1319.6,87.3,-54.6,112.2,52.6,25.2,32.2,-23.1,345,69.56,38.92,-685.5,895.8,21.3,-79.9,105.5,-45.3,13.2,38.7,21.9,242.16,53.56,95.14
